MovieId,Title,Genres
5639,Godzilla sRevengeGojira-Minira-Gabara,OruKaijĂ»Daishingeki1969
5640,Godzilla,KingoftheMonsters!1956
5641,Moderns The1988,Drama
5642,OnionField The1979,Drama
5643,Powaqqatsi1988,Documentary
5644,PrideoftheYankees The1942,Drama
5645,Texasville1990,Drama
5646,Valmont1989,Drama|Romance
5647,ErnestGoestoAfrica1997,Comedy
5648,ErnestintheArmy1998,Comedy
5649,HorrorofDraculaDracula1958,Horror
5650,StrangeBrew1983,Comedy
5651,IncredibleMr.Limpet The1964,Animation|Comedy|War
5652,ClaireoftheMoon1992,Drama|Romance
5653,Django1966,Western
5654,Django2,DjangoStrikesAgain1987
5655,Fan The1981,Drama|Thriller
5656,FestivalinCannes2001,Drama
5657,Flashback1990,Action|Comedy
5658,HankyPanky1982,Comedy
5659,RockingHorseWinner The1950,Drama|Horror
5660,SĂ©anceonaWetAfternoon1964,Crime|Drama|Thriller
5661,Shamus1973,Crime|Mystery
5662,WrongGuy The1997,Comedy
5663,Below2002,Horror
5664,BrownSugar2002,Romance
5665,KnockaroundGuys2002,Action|Comedy|Crime
5666,RulesofAttraction The2002,Comedy|Drama|Romance|Thriller
5667,TuckEverlasting2002,Drama|Fantasy
5668,WhiteOleander2002,Drama
5669,BowlingforColumbine2002,Documentary
5670,Comedian2002,Comedy|Documentary
5671,OnGuardLeBossu1997,Adventure|Drama
5672,Pokemon4Evera.k.a.PokĂ©mon4 TheMovie2002,Adventure|Animation|Children|Fantasy
5673,Punch-DrunkLove2002,Comedy|Drama|Romance|Thriller
5674,SafeConductLaissez-Passer2002,Drama|War
5675,SweptAway2002,Comedy|Romance
5676,YoungUnknowns The2000,Drama
5677,Abandon2002,Drama|Thriller
5678,Formula512002,Action|Comedy|Crime|Thriller
5679,Ring The2002,Drama|Horror|Mystery|Thriller
5680,AutoFocus2002,Crime|Drama
5681,Fidel2001,Documentary
5682,GreyZone The2001,Drama
5683,Hansel&Gretel2002,Children|Fantasy
5684,Naqoyqatsi2002,Documentary|War
5685,RealWomenHaveCurves2002,Comedy|Drama
5686,RussianArkRusskiyKovcheg2002,Drama|Fantasy|War
5687,TakeCareofMyCatGoyangileulbutaghae2001,Drama
5688,Tully2000,Drama
5689,BillyBathgate1991,Crime|Drama
5690,GraveoftheFirefliesHotarunohaka1988,Animation|Drama|War
5691,JasonGoestoHell TheFinalFriday1993,Action|Horror
5692,Mechanic The1972,Action|Thriller
5693,SaturdayNightFever1977,Comedy|Drama|Romance
5694,StayingAlive1983,Comedy|Drama|Musical
5695,TotheDevilaDaughter1976,Fantasy|Horror|Mystery
5696,UrbanCowboy1980,Drama
5697,TerrorTrain1980,Horror
5698,TimesSquare1980,Drama
5699,TomHorn1980,Western
5700,PumaMan Thea.k.a.ThePumamanL UomoPuma1980,Action|Fantasy|Sci-Fi|Thriller
5701,UptheAcademy1980,Comedy
5702,WhenTimeRanOut...a.k.a.TheDaytheWorldEnded1980,Action|Adventure
5703,WhollyMoses1980,Comedy
5704,WithoutWarninga.k.a.AlienWarninga.k.a.ItCameWithoutWarning1980,Horror|Sci-Fi
5705,Xanadu1980,Fantasy|Musical|Romance
5706,...AlltheMarblesa.k.a.TheCaliforniaDolls1981,Action|Comedy|Drama|Romance
5707,AbsenceofMalice1981,Drama|Romance
5708,AllNightLong1981,Comedy|Drama
5709,Amateur The1981,Crime|Thriller
5710,BananaJoe1981,Comedy
5711,Marianne&JulianeDieBleierneZeit1981,Drama
5712,BlowOut1981,Mystery|Thriller
5713,Boogens The1981,Horror
5714,BuddyBuddy1981,Comedy
5715,Burning The1981,Horror
5716,Butterfly1982,Drama
5717,MakeThemDieSlowlyCannibalFerox1981,Horror
5718,CarbonCopy1981,Comedy
5719,CharlieChanandtheCurseoftheDragonQueen1981,Comedy|Mystery
5720,FriendIsaTreasure,Aa.k.a.WhoFindsaFriendFindsaTreasureChiTrovaUnAmico
5721,Chosen The1982,Drama
5722,Goat Thea.k.a.KnockOnWoodLaChĂ¨vre1981,Comedy
5723,ContinentalDivide1981,Comedy|Romance
5724,CreatureWasn tNice Thea.k.a.NakedSpacea.k.a.Spaceship1981,Comedy|Horror|Musical|Sci-Fi
5725,ManofIronCzlowiekzZelaza1981,Drama|Romance
5726,Dead&Buried1981,Horror
5727,DeadlyBlessing1981,Horror
5728,DeathHunt1981,Adventure
5729,EndlessLove1981,Drama|Romance
5730,EntertheNinjaa.k.a.NinjaI1981,Action|Drama
5731,Entity The1981,Horror
5732,EyeoftheNeedle1981,Thriller
5733,Eyewitnessa.k.a.TheJanitor1981,Thriller
5734,FacesofDeath21981,Documentary|Horror
5735,FacesofDeath1978,Documentary|Horror
5736,FacesofDeath31985,Documentary|Horror
5737,FacesofDeath41990,Documentary|Horror
5738,FacesofDeath51996,Documentary|Horror
5739,FacesofDeath61996,Documentary|Horror
5740,FacesofDeath,FactorFiction?1999
5741,WomanNextDoor TheLaFemmed Ă cĂ´tĂ©1981,Drama|Romance
5742,FirstMondayinOctober1981,Comedy|Drama
5743,FortApache TheBronx1981,Action|Drama
5744,FourFriendsa.k.a.Georgia sFriends1981,Drama
5745,FourSeasons The1981,Comedy|Drama
5746,GalaxyofTerrora.k.a.Quest1981,Action|Horror|Mystery|Sci-Fi
5747,Gallipoli1981,Drama|War
5748,Inquisitor Thea.k.a.UnderSuspicionGardeĂ Vue1981,Crime|Drama
5749,GhostStory1981,Drama|Horror
5750,GoingApe!1981,Comedy
5751,GoodbyePorkPie1981,Action|Adventure|Drama
5752,Gregory sGirl1981,Comedy|Romance
5753,WhoPulledthePlug?GĂ¶taKanal1981,Comedy
5754,Hand The1981,Drama|Horror
5755,HappyBirthdaytoMe1981,Horror|Mystery
5756,Heartbeeps1981,Sci-Fi
5757,HistoryofKimSkovHistorienomKimSkov1981,Documentary|Drama
5758,HorrorPlaneta.k.a.Inseminoid1981,Action|Drama|Horror|Sci-Fi
5759,LadiesandGentlemen TheFabulousStainsa.k.a.AllWashedUp1981,Comedy|Drama|Musical
5760,LadyChatterley sLover1981,Drama|Romance
5761,LegendoftheLoneRanger The1981,Western
5762,LiliMarleen1981,Drama
5763,Lola1981,Drama
5764,Looker1981,Drama|Horror|Sci-Fi|Thriller
5765,Looney,Looney
5766,Madman1981,Horror
5767,TeddyBearMis1981,Comedy|Crime
5768,ModernProblems1981,Comedy
5769,ModernRomance1981,Comedy|Romance
5770,Ms.45a.k.a.AngelofVengeance1981,Crime|Drama
5771,MyBloodyValentine1981,Horror|Thriller
5772,MyDinnerwithAndrĂ©1981,Drama
5773,Neighbors1981,Comedy
5774,NightoftheZombiesa.k.a.BatallionoftheLivingDead1981,Horror|Sci-Fi
5775,NighttheLightsWentOutinGeorgia The1981,Drama
5776,OnlyWhenILaugh1981,Comedy|Drama
5777,PenniesfromHeaven1981,Musical|Romance
5778,Piecesa.k.a.OneThousandCriesHastheNight1981,Horror
5779,PiranhaII TheSpawning1981,Horror|Sci-Fi
5780,Polyester1981,Comedy
5781,PrivateLessons1981,Comedy
5782,Professional TheLeProfessionnel1981,Action|Drama|Thriller
5783,Derrida2002,Documentary
5784,GhostShip2002,Horror
5785,Jackass TheMovie2002,Action|Comedy
5786,PaidinFull2002,Action|Drama
5787,TruthAboutCharlie The2002,Mystery|Thriller
5788,AllorNothing2002,Comedy|Drama
5789,AlltheQueen sMen2001,Comedy|War
5790,FoodofLoveManjardeAmor2002,Drama
5791,Frida2002,Drama|Romance
5792,RogerDodger2002,Comedy|Drama
5793,TimeChanger2002,Drama|Sci-Fi
5794,GoodWorkBeautravail1999,Drama
5795,BigKnife The1955,Film-Noir
5796,CasinoRoyale1967,Action|Adventure|Comedy
5797,CompanyofWolves The1984,Fantasy|Horror
5798,EscanabaindaMoonlight2001,Comedy
5799,Exodus1960,Drama|Romance|War
5800,HowtoMurderYourWife1965,Comedy
5801,RussiansAreComing TheRussiansAreComing The1966,Comedy|War
5802,WorldofHenryOrient The1964,Comedy
5803,ISpy2002,Action|Adventure|Comedy|Crime
5804,SantaClause2 The2002,Children|Comedy|Fantasy|Romance
5805,Besotted2001,Drama
5806,BlackboardsTakhtĂ©Siah2000,Drama
5807,LoveIntheTimeofMoney2002,Comedy|Drama
5808,WeightofWater The2000,Thriller
5809,FemmeFatale2002,Crime|Thriller
5810,8Mile2002,Drama
5811,Etoiles,DancersoftheParisOperaBalletToutPrĂ¨sdesĂ©toiles2001
5812,FarfromHeaven2002,Drama|Romance
5813,GodisGreat,I mNotDieuestgrand
5814,RisingPlace The2002,Drama
5815,HalfPastDead2002,Action|Crime|Thriller
5816,HarryPotterandtheChamberofSecrets2002,Adventure|Children|Fantasy
5817,Ararat2002,Drama
5818,CrimeofFatherAmaro TheElCrimendelPadreAmaro2002,Drama|Romance
5819,InterviewwiththeAssassin2002,Drama
5820,StandingintheShadowsofMotown2002,Documentary
5821,WayHome TheJibeuro2002,Drama
5822,MutantActionAcciĂłnMutante1993,Action|Comedy|Sci-Fi
5823,EyesofanAngel1991,Drama
5824,LibertyStandsStill2002,Action|Drama|Thriller
5825,LifeandDeathofColonelBlimp The1943,Drama|Romance|War
5826,RioGrande1950,Romance|Western
5827,YoungAmericans The1993,Crime|Drama
5828,Blackrock1997,Drama|Thriller
5829,MenwithBrooms2002,Comedy|Drama|Romance
5830,MysteriousIsland1961,Adventure|Sci-Fi
5831,SoulAssassin2001,Action|Crime|Thriller
5832,LeftBehindII,TribulationForce2002
5833,DogSoldiers2002,Action|Horror
5834,Fingers1978,Drama
5835,GoodEvening,Mr.WallenbergGodafton
5836,Houseboat1958,Comedy|Romance
5837,LegionoftheDead2000,Comedy|Horror
5838,MadameBovary1991,Drama
5839,MyFather sGloryGloiredemonPĂ¨re1990,Comedy|Drama
5840,MyMother sCastleLeChĂ˘teaudemamĂ¨re1990,Comedy|Drama
5841,ReturntotheBlueLagoon1991,Adventure|Romance
5842,TooBeautifulforYouTropbellepourtoi1989,Comedy|Drama|Romance
5843,ToySoldiers1991,Action|Drama
5844,Prowler Thea.k.a.Rosemary sKillera.k.a.TheGraduation1981,Horror
5845,PursuitofD.B.Cooper Thea.k.a.Pursuit1981,Adventure
5846,RaggedyMan1981,Drama
5847,Ragtime1981,Drama
5848,RichandFamous1981,Drama
5849,I mStartingFromThreeRicominciodaTre1981,Comedy
5850,RoadGames1981,Thriller
5851,Rollover1981,Drama
5852,Saturdaythe14th1981,Comedy|Horror
5853,Scanners1981,Horror|Sci-Fi|Thriller
5854,Sharky sMachine1981,Crime|Drama|Romance
5855,ShockTreatment1981,Comedy|Musical|Sci-Fi
5856,DoYouRememberDollyBell?Sjecaslise,DollyBell1981
5857,SoFine1981,Comedy
5858,SoupeauxChoux,La1981
5859,SouthernComfort1981,Drama|Thriller|War
5860,Sphinx1981,Mystery|Thriller
5861,TalesofOrdinaryMadnessStoriediOrdinariaFollia1981,Drama
5862,StudentBodies1981,Comedy|Horror
5863,TakeThisJobandShoveIt1981,Comedy
5864,Tarzan TheApeMan1981,Adventure
5865,Tattoo1981,Drama|Thriller
5866,TheyAllLaughed1981,Comedy
5867,Thief1981,Crime|Drama|Thriller
5868,ThisIsElvis1981,Documentary|Drama|Musical
5869,TrueConfessions1981,Crime|Drama
5870,Revolution#92001,Thriller
5871,BetterHousekeepinga.k.a.GoodHousekeeping2000,Comedy|Drama
5872,DieAnotherDay2002,Action|Adventure|Thriller
5873,Emperor sClub The2002,Drama
5874,FridayAfterNext2002,Comedy
5875,PersonalVelocity2002,Drama
5876,QuietAmerican The2002,Drama|Thriller|War
5878,TalktoHerHableconElla2002,Drama|Romance
5879,AdamSandler s8CrazyNights2002,Animation|Comedy|Musical
5880,ExtremeOps2002,Action|Adventure|Crime|Thriller
5881,Solaris2002,Drama|Romance|Sci-Fi
5882,TreasurePlanet2002,Adventure|Animation|Children|Sci-Fi
5883,They2002,Horror|Thriller
5884,ChopperChicksinZombietown1989,Comedy|Horror
5885,WhattoDoinCaseofFireWasTun,Wenn sBrennt?2002
5886,ILoveYouTooIkookVanJou2001,Drama|Romance
5887,AnotherYou1991,Comedy
5888,Brata.k.a.Brother1997,Action|Crime|Drama
5889,CruelRomance,AZhestokijRomans1984
5890,Elling2001,Comedy|Drama
5891,ISpitonYourGravea.k.a.DayoftheWoman1978,Horror|Thriller
5892,IslandattheTopoftheWorld The1974,Adventure|Children|Drama|Fantasy|Sci-Fi
5893,LastSeduction The1994,Crime|Drama|Thriller
5894,LastSeductionII The1999,Crime|Drama|Thriller
5895,MakingContacta.k.a.Joey1985,Fantasy|Horror|Sci-Fi
5896,NewWaterfordGirl1999,Comedy
5897,Noah sArcPrinciple TheDasArcheNoahPrinzip1984,Sci-Fi
5898,SwordandtheSorcerer The1982,Action|Adventure|Fantasy
5899,Zulu1964,Action|Drama|War
5900,AnalyzeThat2002,Comedy
5901,Empire2002,Crime|Drama
5902,Adaptation2002,Comedy|Drama|Romance
5903,Equilibrium2002,Action|Sci-Fi|Thriller
5904,MyKingdom2001,Drama
5906,ItAllStartsTodayĂ‡acommenceaujourd hui1999,Drama
5907,Medea1970,Drama
5908,ScarletDiva2000,Drama
5909,VisitorQBizitaQ2001,Comedy|Drama|Horror
5910,BoleroLesUnsetlesAutres1981,Drama|War
5911,Urgh!AMusicWar1981,Documentary
5912,HittheBankVabank1981,Comedy|Crime
5913,WarningFortheJoenssonGangVarningfĂ¶rJĂ¶nssonligan1981,Comedy|Crime
5914,Vernon,Florida1981
5915,Victorya.k.a.EscapetoVictory1981,Action|Drama|War
5916,WhoseLifeIsItAnyway?1981,Drama
5917,ZootSuit1981,Drama|Musical
5918,AloneintheDark1982,Horror
5919,Android1982,Sci-Fi
5920,AceofAcesa.k.a.TheSuperAceL AsdesAs1982,Adventure|Comedy
5921,AttackForceZa.k.a.TheZMenZ-tzutekungtui1982,War
5922,AttilaAttilaFlagellodiDio1982,Action
5923,Author!Author!1982,Comedy|Drama
5924,Barbarosa1982,Western
5925,BeastWithin The1982,Horror
5926,BestFriends1982,Comedy|Drama|Romance
5927,BestLittleWhorehouseinTexas The1982,Comedy|Musical
5928,Border The1982,Drama
5929,Party2 TheLaBoum21982,Comedy|Romance
5930,BrimstoneandTreacle1982,Drama|Thriller
5931,BritanniaHospital1982,Comedy|Drama
5932,BurdenofDreams1982,Documentary
5933,CanneryRow1982,Drama
5934,Challenge The1982,Action
5935,Classof19841982,Action|Drama|Thriller
5936,ComeBacktotheFiveandDime,JimmyDean
5937,Danton1983,Drama
5938,Deathtrap1982,Comedy|Crime|Mystery|Thriller
5939,ManWhoSavestheWorld TheDĂĽnyayiKurtaranAdam1982,Adventure|Sci-Fi
5940,EatingRaoul1982,Comedy
5941,Drumline2002,Comedy|Drama|Musical|Romance
5942,HotChick The2002,Comedy
5943,MaidinManhattan2002,Comedy|Romance
5944,StarTrek,Nemesis2002
5945,AboutSchmidt2002,Comedy|Drama
5946,PelletElBola2000,Drama
5947,Evelyn2002,Drama
5948,Guys The2002,Drama
5949,IntactIntacto2001,Thriller
5950,JimmyShow The2002,Comedy|Drama
5951,MorvernCallar2002,Drama
5952,LordoftheRings TheTwoTowers The2002,Action|Adventure|Fantasy
5953,DevilsontheDoorstepGuizilaile2000,Drama|War
5954,25thHour2002,Crime|Drama
5955,AntwoneFisher2002,Drama
5956,GangsofNewYork2002,Crime|Drama
5957,TwoWeeksNotice2002,Comedy|Romance
5958,WildThornberrysMovie The2002,Animation|Children|Comedy
5959,Narc2002,Crime|Drama|Thriller
5960,BadInfluence1990,Drama|Thriller
5961,BlueSteel1990,Action|Thriller
5962,BodyofEvidence1993,Drama|Thriller
5963,Children sHour The1961,Drama
5964,CompanyBusiness1991,Action|Comedy
5965,Duellists The1977,Action|War
5966,KissBeforeDying,A1956
5967,LegendoftheLost1957,Adventure
5968,MiamiBlues1990,Comedy|Crime|Drama
5969,MyGirl21994,Comedy|Drama|Romance
5970,MyGirl1991,Comedy|Drama|Romance
5971,MyNeighborTotoroTonarinoTotoro1988,Animation|Children|Fantasy
5972,RoadtoHongKong The1962,Comedy
5973,RunningTime1997,Crime|Thriller
5974,ThiefofBagdad The1940,Adventure|Fantasy
5975,WarandPeace1956,Drama|Romance|War
5976,WhereSleepingDogsLie1992,Crime
5977,Where sPoppa?1970,Comedy
5978,WhistleBlower The1986,Thriller
5979,AttackoftheCrabMonsters1957,Horror|Sci-Fi
5980,BlackChristmas1974,Comedy|Horror|Mystery|Thriller
5981,DayoftheTriffids The1962,Horror|Sci-Fi
5982,EstherKahn2000,Drama
5983,InvadersfromMars1953,Sci-Fi
5984,StoryofO TheHistoired O1975,Drama|Romance
5985,Asokaa.k.a.AshokatheGreat2001,Action|Drama|Romance
5986,FatCity1972,Drama
5987,Love,HonourandObey2000
5988,Quicksilver1986,Drama
5989,CatchMeIfYouCan2002,Crime|Drama
5990,Pinocchio2002,Children|Comedy|Fantasy
5991,Chicago2002,Comedy|Crime|Drama|Musical
5992,Hours The2002,Drama|Romance
5993,Max2002,Drama
5994,NicholasNickleby2002,Adventure|Drama
5995,Pianist The2002,Drama|War
5996,Sonny2002,Crime|Drama
5997,ChampagneforCaesar1950,Comedy
5998,Doppelganger1993,Horror|Thriller
5999,HeavyMetal20002000,Action|Animation|Fantasy
6000,HouseontheEdgeofthePark TheLaCasaSperdutanelParco1980,Horror|Thriller
6001,KingofComedy The1983,Comedy|Drama
6002,LoveLiza2002,Drama
6003,ConfessionsofaDangerousMind2002,Action|Comedy|Drama
6004,Abraham sValleyValeAbraĂŁo1993,Drama
6005,BlueCollarComedyTour TheMovie2003,Comedy|Documentary
6006,JustMarried2003,Comedy|Romance
6007,P.S.YourCatisDead2002,Comedy
6008,Son TheLeFils2002,Drama
6009,CityofLostSouls TheHyĂ´ryuu-gai2000,Crime|Drama|Thriller
6010,DoubleWhammy2001,Action|Comedy|Drama
6011,Wisegirls2002,Crime|Drama
6012,GuyThing,A2003
6013,KangarooJack2003,Action|Comedy
6014,NationalSecurity2003,Action|Comedy
6015,BigShot sFuneralDaWan2001,Comedy
6016,CityofGodCidadedeDeus2002,Action|Crime|Drama
6017,DivineInterventionYadonilaheyya2002,Comedy|Drama|Romance|War
6018,Kira sReason,ALoveStoryEnKĂ¦rlighedshistorie2001
6019,AboveSuspicion1995,Thriller
6020,AliceAdams1935,Comedy|Drama
6021,AmericanFriend TheDerAmerikanischeFreund1977,Crime|Drama|Mystery|Thriller
6022,AmericanMe1992,Drama
6023,BandofOutsidersBandeĂ part1964,Comedy|Crime|Drama|Romance
6024,BreakingUp1997,Comedy|Romance
6025,CB4-TheMovie1993,Comedy
6026,Deathmaker TheDerTotmacher1995,Crime|Drama
6027,Dogfight1991,Drama|Romance
6028,EasyCome,EasyGo1967
6029,FuninAcapulco1963,Comedy|Musical
6030,Girls!Girls!Girls!1962,Comedy|Musical
6031,ImitationofLife1959,Drama|Romance
6032,LittleRomance,A1979
6033,MysteryDate1991,Comedy
6034,Paradise,HawaiianStyle1966
6035,PĂ©pĂ©leMoko1937,Crime|Drama|Romance
6036,SecretAdmirer1985,Comedy|Romance
6037,SummerLovers1982,Comedy|Drama|Romance
6038,TuneinTomorrow...1990,Comedy|Romance
6039,WomaninRed The1984,Comedy|Romance
6040,DarknessFalls2003,Horror|Thriller
6041,Amen.2002,Drama
6042,BlindSpot,Hitler sSecretaryImtotenWinkel-HitlersSekretĂ¤rin2002
6043,IntheMirrorofMayaDerenImSpiegelderMayaDeren2002,Documentary
6044,BlindDate1984,Horror|Thriller
6045,Bullet1996,Crime|Drama
6046,Claudine1974,Drama
6047,DeadReckoning1947,Drama|Film-Noir|Mystery
6048,Devilat4O Clock The1961,Drama
6049,EthanFrome1993,Drama
6050,Gus1976,Children|Comedy
6051,HarderTheyCome The1973,Action|Crime|Drama
6052,HorseintheGrayFlannelSuit The1968,Children|Comedy
6053,KrushGroove1985,Drama|Musical
6054,Moon-Spinners The1964,Children|Mystery
6055,SugarHill1994,Drama
6056,Chaos2001,Comedy|Crime|Drama
6057,BikerBoyz2003,Action|Crime|Drama
6058,FinalDestination22003,Horror|Thriller
6059,Recruit The2003,Thriller
6060,Guru The2002,Comedy|Romance
6061,Kedma2002,Drama|War
6062,LostInLaMancha2002,Documentary
6063,May2002,Drama|Horror
6064,HarderTheyFall The1956,Drama|Film-Noir
6065,I mAllRightJack1959,Comedy
6066,MurderbyDecree1979,Crime|Horror|Mystery|Thriller
6067,OrdinaryDecentCriminal2000,Comedy|Crime
6068,Pursued1947,Thriller|Western
6069,SmallestShowonEarth The1957,Comedy
6070,TokyoDecadenceTopĂ˘zu1992,Drama
6071,Two-WayStretch1960,Comedy|Crime
6072,UnfaithfulWife TheLaFemmeInfidĂ¨le1969,Drama|Thriller
6073,Victim1961,Crime|Drama
6074,EndangeredSpecies1982,Mystery|Sci-Fi|Thriller
6075,Simple-MindedMurder TheEnfaldigemĂ¶rdaren,Den1982
6076,Enigma1983,Drama|Sci-Fi
6077,EvilUndertheSun1982,Crime|Drama|Mystery
6078,Firefox1982,Action|Sci-Fi|Thriller
6079,FiveDaysOneSummer1982,Drama
6080,ForcedVengeance1982,Action|Adventure
6081,NeverPlayCleverAgainLeGendarmeetlesGendarmettes1982,Comedy|Crime
6082,GreyFox The1982,Romance|Western
6083,Hammett1982,Crime|Mystery
6084,HonkytonkMan1982,Comedy|Drama
6085,NeilYoung,HumanHighway1982
6086,I TheJury1982,Crime|Drama|Thriller
6087,IfYouCouldSeeWhatIHear1982,Comedy|Drama|Romance
6088,Jekyll&Hyde...TogetherAgain1982,Comedy|Sci-Fi
6089,J.GangMeetsDynamiteHarry TheJĂ¶nssonligan&DynamitHarry1982,Comedy|Crime
6090,KissMeGoodbye1982,Comedy
6091,LabyrinthofPassionLaberintodePasiones1982,Comedy
6092,LastAmericanVirgin The1982,Comedy|Drama
6093,LastUnicorn The1982,Animation|Children|Fantasy
6094,LiquidSky1982,Comedy|Sci-Fi
6095,DragonStrikea.k.a.DragonLordLongXiaoYe1982,Action
6096,MakingLove1982,Drama
6097,ManhattanBaby1982,Horror
6098,MarathonFamily TheMaratonciTrcePocasniKrug1982,Comedy
6099,Megaforce1982,Action|Sci-Fi
6100,MidsummerNight sSexComedy,A1982
6101,Missing1982,Drama|Mystery|Thriller
6102,Missionary The1982,Comedy
6103,Monsignor1982,Drama|War
6104,MontyPythonLiveattheHollywoodBowl1982,Comedy
6105,Moonlighting1982,Drama
6106,MotherLode1982,Adventure
6107,NightoftheShootingStarsLaNottediSanLorenzo1982,Drama|War
6108,ThatNightinVarennesLaNuitdeVarennes1982,Drama
6109,OnefromtheHeart1982,Drama|Romance
6110,Pandemonium1982,Comedy|Horror|Mystery
6111,Paradise1982,Adventure|Romance
6112,Partners1982,Comedy
6113,Godard sPassionPassion1982,Drama
6114,PermanentVacation1982,Drama
6115,PersonalBest1982,Drama
6116,PirateMovie The1982,Adventure|Comedy|Musical
6117,PrivatesonParade1982,Comedy|Drama|War
6118,BlindChancePrzypadek1981,Drama
6119,PĂ¨reNoĂ«lestuneOrdure,Le1982
6120,Q TheWingedSerpent1982,Drama|Fantasy|Horror|Sci-Fi|Thriller
6121,Querelle1982,Drama
6122,RichardPryorLiveontheSunsetStrip1982,Comedy|Documentary
6123,SunlessSansSoleil1983,Documentary
6124,SavannahSmiles1982,Comedy
6125,SecretPoliceman sOtherBall The1982,Comedy|Documentary|Musical
6126,VeronikaVossSehnsuchtderVeronikaVoss,Die1982
6127,ShoottheMoon1982,Drama
6128,SixPack1982,Comedy|Drama
6129,SixWeeks1982,Drama
6130,Soldier The1982,Action
6131,SomeKindofHero1982,Comedy|Drama
6132,NewYorkRipper TheLoSquartatorediNewYork1982,Crime|Horror|Mystery|Thriller
6133,StateofThings TheDerStandderDinge1982,Drama
6134,Starstruck1982,Comedy|Musical
6135,StilloftheNight1982,Mystery|Thriller
6136,South TheElSur1983,Drama|Romance
6137,SwordoftheValiant1982,Adventure|Comedy|Fantasy|Romance
6138,Tag TheAssassinationGamea.k.a.EverybodyGetsItintheEnd1982,Action|Thriller
6139,Tempest1982,Comedy|Drama
6140,UnsaneTenebre1982,Crime|Horror|Mystery|Thriller
6141,TheyCallMeBruce?a.k.a.AFistfulofChopsticks1982,Comedy
6142,TimeWalkera.k.a.BeingFromAnotherPlanet1982,Horror|Sci-Fi
6143,TrailofthePinkPanther1982,Comedy|Crime
6144,Traviata,La1982
6145,Venom1982,Horror|Thriller
6146,ToBeginAgaina.k.a.StartingOverVolveraEmpezar1982,Drama
6147,WhiteRose TheDieWeiĂźeRose1982,Drama|Film-Noir
6148,WhiteDog1982,Drama|Horror|Thriller
6149,FinalOption TheWhoDaresWins1982,Action|War
6150,WrongIsRighta.k.a.TheManWiththeDeadlyLens1982,Drama|Thriller
6151,Yol1982,Drama
6152,Yor TheHunterfromtheFuture1983,Sci-Fi
6153,Zapped!1982,Comedy|Sci-Fi
6154,DeliverUsfromEva2003,Comedy|Romance
6155,HowtoLoseaGuyin10Days2003,Comedy|Romance
6156,ShanghaiKnights2003,Action|Adventure|Comedy
6157,Daredevil2003,Action|Crime|Fantasy
6158,JungleBook2 The2003,Animation|Children
6159,AlltheRealGirls2003,Drama|Romance
6160,Amandla!ARevolutionInFourPartHarmony2002,Documentary|Musical
6161,PaintedFireChihwaseon2002,Drama
6162,Gerry2002,Adventure|Drama
6163,HeLovesMe...HeLovesMeNotĂ€lafolie...pasdutout2002,Romance|Thriller
6164,Lockdown2000,Drama
6165,OrdinarySinner2001,Drama|Romance
6166,DennistheMenace1993,Comedy
6167,Stand-In1937,Comedy
6168,10toMidnight1983,Action|Adventure|Thriller
6169,BlackStallionReturns The1983,Adventure|Children
6170,BlackStallion The1979,Adventure|Children|Drama
6171,Cesar&RosalieCĂ©saretRosalie1972,Comedy|Drama|Romance
6172,CountessfromHongKong,A1967
6173,IntotheWest1992,Adventure|Children
6174,Kinjite,ForbiddenSubjects1989
6175,MessengerofDeath1988,Thriller
6176,Mr.Majestyk1974,Action|Drama
6177,Murphy sLaw1986,Action
6178,PatchofBlue,A1965
6179,PrayerfortheDying,A1987
6180,Q&A1990,Crime|Drama
6181,RedBadgeofCourage The1951,Drama|War
6182,ThrillofItAll The1963,Comedy
6183,PillowTalk1959,Comedy|Musical|Romance
6184,ManWhoFelltoEarth The1976,Drama|Sci-Fi
6185,DarkBlue2003,Action|Crime|Drama|Thriller
6186,GodsandGenerals2003,Action|Drama|War
6187,LifeofDavidGale The2003,Crime|Drama|Thriller
6188,OldSchool2003,Comedy
6189,Dischord2001,Drama|Thriller
6190,LawlessHeart The2003,Comedy|Drama
6191,Navigators The2001,Comedy|Drama
6192,OpenHeartsElskerdigforevigt2002,Romance
6193,PoolhallJunkies2002,Comedy|Drama|Thriller
6194,TillHumanVoicesWakeUs2001,Drama|Romance
6195,StoneReader2002,Documentary
6196,Cradle2theGrave2003,Action|Crime|Thriller
6197,Spider2002,Drama|Mystery
6198,AmericanHeart1992,Crime|Drama
6199,Edie&Pen1997,Comedy
6200,Insignificance1985,Comedy|Drama
6201,LadyJane1986,Drama|Romance
6202,LateMarriageHatunaMeuheret2001,Comedy|Drama|Romance
6203,LifeStinks1991,Comedy
6204,MeteorMan The1993,Comedy
6205,Mr.North1988,Comedy|Drama
6206,SeizetheDay1986,Drama
6207,SlaughterRule The2002,Drama
6208,TeenagersfromOuterSpace1959,Horror|Sci-Fi
6209,TroubleBound1993,Action|Comedy
6210,VolcanoHighWhasango2001,Action|Comedy
6211,Ten2002,Drama
6212,BringingDowntheHouse2003,Comedy
6213,TearsoftheSun2003,Action|Drama|Thriller
6214,IrreversibleIrrĂ©versible2002,Crime|Drama|Horror|Mystery|Thriller
6215,LaurelCanyon2002,Drama
6216,NowhereinAfricaNirgendwoinAfrika2001,Drama
